Index,Fiscal_Week_ID,Store_ID,Item_ID,Price,Item_Quantity,Sales_Amount_No_Discount,Sales_Amount,Competition_Price
34281,2019-12,store_458,item_470,236.21,489,5008.49,8910.97,276.74
34282,2019-12,store_458,item_470,236.21,489,5008.49,8910.97,286.38
34283,2019-12,store_458,item_470,236.21,489,5008.49,8910.97,138.43
34284,2019-12,store_458,item_470,236.21,489,5008.49,8910.97,168.27
34285,2019-12,store_458,item_470,236.21,489,5008.49,8910.97,91.99
34286,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,90.16
34287,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,152.12
34288,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,271.34
34289,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,134.59
34290,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,128.65
34291,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,226.49
34292,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,276.74
34293,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,286.38
34294,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,138.43
34295,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,168.27
34296,2019-12,store_162,item_470,239.55,459,4993.87,9039.35,91.99
34297,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,90.16
34298,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,152.12
34299,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,271.34
34300,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,134.59
34301,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,128.65
34302,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,226.49
34303,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,276.74
34304,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,286.38
34305,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,138.43
34306,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,168.27
34307,2019-12,store_30,item_470,244.13,485,4841.42,8887.77,91.99
34308,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,90.16
34309,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,152.12
34310,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,271.34
34311,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,134.59
34312,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,128.65
34313,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,226.49
34314,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,276.74
34315,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,286.38
34316,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,138.43
34317,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,168.27
34318,2019-12,store_594,item_470,237.52,492,5209.52,8727.5,91.99
34319,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,90.16
34320,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,152.12
34321,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,271.34
34322,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,134.59
34323,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,128.65
34324,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,226.49
34325,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,276.74
34326,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,286.38
34327,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,138.43
34328,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,168.27
34329,2019-12,store_197,item_470,236.05,470,4839.9,9337.53,91.99
34330,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,90.17
34331,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,177.66
34332,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,229.33
34333,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,253.22
34334,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,127.09
34335,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,218.9
34336,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,134.7
34337,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,305.7
34338,2019-12,store_459,item_966,97.12,423,4059.86,12077.14,206.76
34339,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,90.17
34340,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,177.66
34341,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,229.33
34342,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,253.22
34343,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,127.09
34344,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,218.9
34345,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,134.7
34346,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,305.7
34347,2019-12,store_709,item_966,100.36,430,3976.92,12345.7,206.76
34348,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,90.17
34349,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,177.66
34350,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,229.33
34351,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,253.22
34352,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,127.09
34353,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,218.9
34354,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,134.7
34355,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,305.7
34356,2019-12,store_442,item_966,95.97,423,4161.28,12139.55,206.76
34357,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,90.17
34358,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,177.66
34359,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,229.33
34360,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,253.22
34361,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,127.09
34362,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,218.9
34363,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,134.7
34364,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,305.7
34365,2019-12,store_136,item_966,102.38,435,4099.5,11837.88,206.76
34366,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,90.17
34367,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,177.66
34368,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,229.33
34369,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,253.22
34370,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,127.09
34371,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,218.9
34372,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,134.7
34373,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,305.7
34374,2019-12,store_601,item_966,98.24,436,3969.29,12456.91,206.76
34375,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,90.17
34376,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,177.66
34377,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,229.33
34378,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,253.22
34379,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,127.09
34380,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,218.9
34381,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,134.7
34382,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,305.7
34383,2019-12,store_458,item_966,102.68,423,4154.5,12349.65,206.76
34384,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,90.17
34385,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,177.66
34386,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,229.33
34387,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,253.22
34388,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,127.09
34389,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,218.9
34390,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,134.7
34391,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,305.7
34392,2019-12,store_162,item_966,96.8,428,4205.44,11889.42,206.76
34393,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,90.17
34394,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,177.66
34395,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,229.33
34396,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,253.22
34397,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,127.09
34398,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,218.9
34399,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,134.7
34400,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,305.7
34401,2019-12,store_30,item_966,102.04,431,3980.97,12194.63,206.76
34402,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,90.17
34403,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,177.66
34404,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,229.33
34405,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,253.22
34406,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,127.09
34407,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,218.9
34408,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,134.7
34409,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,305.7
34410,2019-12,store_594,item_966,102.05,418,4168.44,11775.68,206.76
34411,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,90.17
34412,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,177.66
34413,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,229.33
34414,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,253.22
34415,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,127.09
34416,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,218.9
34417,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,134.7
34418,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,305.7
34419,2019-12,store_197,item_966,98.6,436,4055.29,11404.79,206.76
34420,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,226.86
34421,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,89.18
34422,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,122.46
34423,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,114.74
34424,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,243.36
34425,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,243.72
34426,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,62.27
34427,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,162.08
34428,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,214.79
34429,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,206.04
34430,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,219.37
34431,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,59.2
34432,2019-12,store_459,item_743,99.25,479,3053.62,8960.05,52.84
34433,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,226.86
34434,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,89.18
34435,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,122.46
34436,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,114.74
34437,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,243.36
34438,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,243.72
34439,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,62.27
34440,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,162.08
34441,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,214.79
34442,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,206.04
34443,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,219.37
34444,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,59.2
34445,2019-12,store_709,item_743,95.16,470,2971.42,9147.61,52.84
34446,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,226.86
34447,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,89.18
34448,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,122.46
34449,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,114.74
34450,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,243.36
34451,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,243.72
34452,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,62.27
34453,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,162.08
34454,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,214.79
34455,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,206.04
34456,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,219.37
34457,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,59.2
34458,2019-12,store_442,item_743,99.58,467,3082.01,9238.4,52.84
34459,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,226.86
34460,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,89.18
34461,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,122.46
34462,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,114.74
34463,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,243.36
34464,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,243.72
34465,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,62.27
34466,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,162.08
34467,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,214.79
34468,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,206.04
34469,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,219.37
34470,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,59.2
34471,2019-12,store_136,item_743,99.23,484,3000.78,9224.64,52.84
34472,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,226.86
34473,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,89.18
34474,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,122.46
34475,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,114.74
34476,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,243.36
34477,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,243.72
34478,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,62.27
34479,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,162.08
34480,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,214.79
34481,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,206.04
34482,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,219.37
34483,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,59.2
34484,2019-12,store_601,item_743,98.98,490,3062.08,9142.83,52.84
34485,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,226.86
34486,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,89.18
34487,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,122.46
34488,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,114.74
34489,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,243.36
34490,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,243.72
34491,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,62.27
34492,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,162.08
34493,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,214.79
34494,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,206.04
34495,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,219.37
34496,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,59.2
34497,2019-12,store_458,item_743,91.48,459,3083.3,8996.75,52.84
34498,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,226.86
34499,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,89.18
34500,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,122.46
34501,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,114.74
34502,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,243.36
34503,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,243.72
34504,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,62.27
34505,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,162.08
34506,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,214.79
34507,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,206.04
34508,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,219.37
34509,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,59.2
34510,2019-12,store_162,item_743,100.12,455,3138.9,8586.8,52.84
34511,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,226.86
34512,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,89.18
34513,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,122.46
34514,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,114.74
34515,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,243.36
34516,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,243.72
34517,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,62.27
34518,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,162.08
34519,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,214.79
34520,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,206.04
34521,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,219.37
34522,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,59.2
34523,2019-12,store_30,item_743,98.49,456,3237.62,8914.11,52.84
34524,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,226.86
34525,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,89.18
34526,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,122.46
34527,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,114.74
34528,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,243.36
34529,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,243.72
34530,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,62.27
34531,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,162.08
34532,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,214.79
34533,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,206.04
34534,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,219.37
34535,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,59.2
34536,2019-12,store_594,item_743,96.64,502,2950.98,8716.88,52.84
34537,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,226.86
34538,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,89.18
34539,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,122.46
34540,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,114.74
34541,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,243.36
34542,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,243.72
34543,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,62.27
34544,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,162.08
34545,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,214.79
34546,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,206.04
34547,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,219.37
34548,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,59.2
34549,2019-12,store_197,item_743,95.18,480,3216.19,9255.71,52.84
34550,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,286.21
34551,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,230.03
34552,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,133.02
34553,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,152.44
34554,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,153.94
34555,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,163.3
34556,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,138.62
34557,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,178.56
34558,2019-12,store_459,item_994,184.15,347,6357.42,14244.84,207.97
34559,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,286.21
34560,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,230.03
34561,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,133.02
34562,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,152.44
34563,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,153.94
34564,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,163.3
34565,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,138.62
34566,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,178.56
34567,2019-12,store_709,item_994,191.52,342,6539.0,14205.24,207.97
34568,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,286.21
34569,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,230.03
34570,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,133.02
34571,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,152.44
34572,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,153.94
34573,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,163.3
34574,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,138.62
34575,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,178.56
34576,2019-12,store_442,item_994,178.01,341,6361.9,15392.31,207.97
34577,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,286.21
34578,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,230.03
34579,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,133.02
34580,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,152.44
34581,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,153.94
34582,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,163.3
34583,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,138.62
34584,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,178.56
34585,2019-12,store_136,item_994,193.83,334,6608.97,14458.64,207.97
34586,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,286.21
34587,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,230.03
34588,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,133.02
34589,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,152.44
34590,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,153.94
34591,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,163.3
34592,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,138.62
34593,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,178.56
34594,2019-12,store_601,item_994,184.76,338,6149.33,15367.58,207.97
34595,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,286.21
34596,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,230.03
34597,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,133.02
34598,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,152.44
34599,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,153.94
34600,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,163.3
34601,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,138.62
34602,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,178.56
34603,2019-12,store_458,item_994,186.32,325,6362.23,14998.71,207.97
34604,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,286.21
34605,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,230.03
34606,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,133.02
34607,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,152.44
34608,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,153.94
34609,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,163.3
34610,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,138.62
34611,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,178.56
34612,2019-12,store_162,item_994,193.72,326,6704.58,14906.98,207.97
34613,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,286.21
34614,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,230.03
34615,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,133.02
34616,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,152.44
34617,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,153.94
34618,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,163.3
34619,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,138.62
34620,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,178.56
34621,2019-12,store_30,item_994,191.27,331,6529.17,14801.04,207.97
34622,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,286.21
34623,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,230.03
34624,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,133.02
34625,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,152.44
34626,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,153.94
34627,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,163.3
34628,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,138.62
34629,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,178.56
34630,2019-12,store_594,item_994,183.93,316,6107.14,15549.05,207.97
34631,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,286.21
34632,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,230.03
34633,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,133.02
34634,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,152.44
34635,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,153.94
34636,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,163.3
34637,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,138.62
34638,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,178.56
34639,2019-12,store_197,item_994,191.2,343,6235.53,15104.35,207.97
34640,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,224.47
34641,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,273.71
34642,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,100.11
34643,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,106.47
34644,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,303.28
34645,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,219.08
34646,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,128.11
34647,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,117.28
34648,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,76.85
34649,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,284.21
34650,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,240.61
34651,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,63.78
34652,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,118.88
34653,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,188.04
34654,2019-12,store_459,item_782,286.18,406,6731.87,10933.88,266.51
34655,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,224.47
34656,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,273.71
34657,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,100.11
34658,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,106.47
34659,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,303.28
34660,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,219.08
34661,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,128.11
34662,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,117.28
34663,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,76.85
34664,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,284.21
34665,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,240.61
34666,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,63.78
34667,2019-12,store_709,item_782,292.04,438,6961.17,10882.4,118.88
